Serial No,Location,Apartment_size,Bed,Bath,Price,Area,Area_code
1569,"Block G, Bashundhara R-A, Dhaka",2650,4,3,45000,Bashundhara,230
1570,"Sector 1, Uttara, Dhaka",1235,3,3,35000,Uttara,589
1571,"Baigertek, Cantonment, Dhaka",1000,3,2,13500,Cantonment,49
1572,"Mirpur, Dhaka",850,2,2,10000,Mirpur,451
1573,"Block F, Bashundhara R-A, Dhaka",1650,3,3,30000,Bashundhara,220
1574,"Sector 13, Uttara, Dhaka",950,2,2,18500,Uttara,593
1575,"Sector 9, Uttara, Dhaka",1600,3,4,30000,Uttara,605
1576,"Sector 7, Uttara, Dhaka",1700,3,4,30000,Uttara,604
1577,"Middle Monipur, Mirpur, Dhaka",500,1,1,6500,Mirpur,444
1578,"Block B, Bashundhara R-A, Dhaka",1850,3,3,43750,Bashundhara,107
1579,"Block L, Bashundhara R-A, Dhaka",1400,3,3,19000,Bashundhara,260
1580,"Avenue 2, Mirpur DOHS, Mirpur, Dhaka",2200,4,4,45000,Mirpur,33
1581,"Mohammadia Housing Society, Mohammadpur, Dhaka",750,2,2,15000,Mohammadpur,460
1582,"Sector 1, Uttara, Dhaka",750,2,2,20000,Uttara,589
1583,"Sector 9, Uttara, Dhaka",900,2,2,20000,Uttara,605
1584,"Gulshan 2, Gulshan, Dhaka",3500,4,4,280000,Gulshan,346
1585,"Sector 1, Uttara, Dhaka",3000,4,4,130000,Uttara,589
1586,"Block C, Aftab Nagar, Dhaka",1300,3,3,20000,Aftab Nagar,138
1587,"Sector 1, Uttara, Dhaka",1235,3,3,35000,Uttara,589
1588,"Sector 1, Uttara, Dhaka",1235,3,3,35000,Uttara,589
1589,"Hazaribag, Dhaka",1050,3,2,20000,Hazaribag,351
1590,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",900,2,2,25000,Dhanmondi,705
1591,"Block E, Lalmatia, Dhaka",1800,4,4,42000,Lalmatia,208
1592,"Priyanka City, Sector 12, Uttara, Dhaka",1700,3,4,26000,Uttara,533
1593,"Road No 10, Block C, Section 11, Mirpur, Dhaka",650,2,2,12000,Mirpur,549
1594,"Block G, Bashundhara R-A, Dhaka",1369,3,3,26250,Bashundhara,230
1595,"Sector 13, Uttara, Dhaka",1885,3,3,30000,Uttara,593
1596,"Block D, Bashundhara R-A, Dhaka",2400,3,4,50000,Bashundhara,173
1597,"Rajabazar, Tejgaon, Dhaka",1050,3,2,25000,Tejgaon,538
1598,"South Pirerbag, Pirerbag, Mirpur, Dhaka",1200,3,2,15000,Mirpur,658
1599,"Block C, Aftab Nagar, Dhaka",1100,3,3,16000,Aftab Nagar,138
1600,"Maghbazar, Dhaka",1500,3,3,30000,Maghbazar,422
1601,"Block A, Bashundhara R-A, Dhaka",2008,4,4,40000,Bashundhara,73
1602,"Block E, Section 12, Mirpur, Dhaka",650,2,2,15000,Mirpur,212
1603,"Block E, Section 12, Mirpur, Dhaka",650,2,2,13500,Mirpur,212
1604,"Block Dha, Section 12, Mirpur, Dhaka",720,2,2,12500,Mirpur,200
1605,"Block G, Bashundhara R-A, Dhaka",1800,3,4,25000,Bashundhara,230
1606,"Middle Badda, Badda, Dhaka",1220,3,3,18000,Badda,440
1607,"Banani, Dhaka",2200,3,4,90000,Banani,54
1608,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",720,2,2,13500,Badda,641
1609,"Banani, Dhaka",2600,4,4,80000,Banani,54
1610,"East Merul Badda, Merul Badda, Badda, Dhaka",1340,3,2,17000,Badda,314
1611,"Sector 12, Uttara, Dhaka",850,2,2,16500,Uttara,592
1612,"Block C, Bashundhara R-A, Dhaka",1765,3,3,35000,Bashundhara,141
1613,"Block C, Section 12, Mirpur, Dhaka",670,2,2,11000,Mirpur,161
1614,"Gulshan 1, Gulshan, Dhaka",1800,2,3,60000,Gulshan,345
1615,"Sector 7, Uttara, Dhaka",1750,3,4,30000,Uttara,604
1616,"Sector 10, Uttara, Dhaka",1250,3,3,20000,Uttara,590
1617,"Banani, Dhaka",2300,3,4,130000,Banani,54
1618,"Section 2, Mirpur, Dhaka",650,2,1,10000,Mirpur,581
1619,"Taltola, Khilgaon, Dhaka",700,2,2,18000,Taltola,675
1620,"Banani, Dhaka",2500,4,4,100000,Banani,54
1621,"Banani, Dhaka",2500,4,4,100000,Banani,54
1622,"Gulshan 1, Gulshan, Dhaka",2200,3,3,55000,Gulshan,345
1623,"Sector 3, Uttara, Dhaka",1050,3,3,32000,Uttara,600
1624,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",720,2,2,14000,Badda,641
1625,"Sector 1, Uttara, Dhaka",1235,3,3,35000,Uttara,589
1626,"Block A, Bashundhara R-A, Dhaka",2400,3,4,90000,Bashundhara,73
1627,"Block A, Bashundhara R-A, Dhaka",2400,3,4,90000,Bashundhara,73
1628,"Block B, Nobodoy Housing Society, Mohammadpur, Dhaka",1265,3,3,18000,Mohammadpur,125
1629,"Sector 13, Uttara, Dhaka",1500,3,2,25000,Uttara,593
1630,"Block D, Section 12, Mirpur, Dhaka",650,2,2,13000,Mirpur,194
1631,"Mohammadi Housing LTD., Mohammadpur, Dhaka",800,2,2,13530,Mohammadpur,459
1632,"Block B, Bashundhara R-A, Dhaka",2000,3,4,32000,Bashundhara,107
1633,"Gulshan 1, Gulshan, Dhaka",2200,3,3,100000,Gulshan,345
1634,"Mohammadia Housing Society, Mohammadpur, Dhaka",1300,3,3,28000,Mohammadpur,460
1635,"Taltola, Khilgaon, Dhaka",900,3,2,20000,Taltola,675
1636,"Taltola, Khilgaon, Dhaka",900,3,2,20000,Taltola,675
1637,"Taltola, Khilgaon, Dhaka",700,2,2,16000,Taltola,675
1638,"Taltola, Khilgaon, Dhaka",900,3,2,20000,Taltola,675
1639,"Block J, Bashundhara R-A, Dhaka",1100,3,2,19000,Bashundhara,247
1640,"Banani DOHS, Dhaka",3500,4,4,200000,Banani,53
1641,"Sector 1, Uttara, Dhaka",1235,3,3,35000,Uttara,589
1642,"Sector 1, Uttara, Dhaka",1235,3,3,35000,Uttara,589
1643,"Block A, Bashundhara R-A, Dhaka",2400,3,4,90000,Bashundhara,73
1644,"Block G, Bashundhara R-A, Dhaka",1850,3,4,26000,Bashundhara,230
1645,"Taltola, Agargaon, Dhaka",3000,4,3,80000,Taltola,672
1646,"Middle Pirerbag, Pirerbag, Mirpur, Dhaka",1050,3,2,15000,Mirpur,446
1647,"Gulshan 2, Gulshan, Dhaka",2685,4,4,150000,Gulshan,346
1648,"Block E, Section 12, Mirpur, Dhaka",650,2,2,14000,Mirpur,212
1649,"Mohammadpur, Dhaka",1300,3,3,30000,Mohammadpur,461
1650,"Gulshan 1, Gulshan, Dhaka",3500,4,4,140000,Gulshan,345
1651,"Sector 9, Uttara, Dhaka",900,2,2,20000,Uttara,605
1652,"Sector 9, Uttara, Dhaka",900,2,2,20000,Uttara,605
1653,"Boatghat, Namapara, Khilkhet, Dhaka",1300,3,3,23000,Khilkhet,269
1654,"PC Culture Housing, Mohammadpur, Dhaka",700,2,1,15000,Mohammadpur,519
1655,"Block J, Baridhara, Dhaka",3000,4,4,120000,Baridhara,246
1656,"Ring Road, Mohammadpur, Dhaka",670,2,2,15500,Mohammadpur,546
1657,"Ullan, Rampura, Dhaka",725,2,2,14000,Rampura,689
1658,"Taltola, Khilgaon, Dhaka",900,3,2,23000,Taltola,675
1659,"Block E, Kaderabad Housing Society, Bosila, Mohammadpur, Dhaka",1200,3,3,22000,Mohammadpur,207
1660,"Sector 9, Uttara, Dhaka",850,2,2,25000,Uttara,605
1661,"Sector 13, Uttara, Dhaka",1400,3,3,35000,Uttara,593
1662,"Middle Pirerbag, Pirerbag, Mirpur, Dhaka",1050,3,2,15000,Mirpur,446
1663,"Block D, Lalmatia, Dhaka",1910,3,4,40000,Lalmatia,184
1664,"Gulshan 2, Gulshan, Dhaka",5400,4,5,450000,Gulshan,346
1665,"Sector 14, Uttara, Dhaka",700,2,1,14000,Uttara,594
1666,"Sector 4, Uttara, Dhaka",1700,3,3,55000,Uttara,601
1667,"Middle Monipur, Mirpur, Dhaka",500,2,1,11000,Mirpur,444
1668,"Gulshan 1, Gulshan, Dhaka",2000,3,3,70000,Gulshan,345
1669,"Ullan, West Rampura, Rampura, Dhaka",800,2,2,13000,Rampura,690
1670,"Satarkul, Uttar Badda, Badda, Dhaka",1000,3,3,13000,Satarkul,571
1671,"Ullan, West Rampura, Rampura, Dhaka",900,2,2,12500,Rampura,690
1672,"Sector 1, Uttara, Dhaka",1235,3,3,35000,Uttara,589
1673,"Sector 10, Uttara, Dhaka",800,2,2,13000,Uttara,590
1674,"Block F, Bashundhara R-A, Dhaka",1580,3,4,25000,Bashundhara,220
1675,"Block H, Bashundhara R-A, Dhaka",1500,3,3,23000,Bashundhara,238
1676,"Block F, Bashundhara R-A, Dhaka",1680,3,3,26000,Bashundhara,220
1677,"Gulbag, Malibagh, Dhaka",700,2,2,16000,Malibagh,344
1678,"Gulbag, Malibagh, Dhaka",700,2,2,16000,Malibagh,344
1679,"Block J, Bashundhara R-A, Dhaka",1100,3,2,18000,Bashundhara,247
1680,"Block J, Bashundhara R-A, Dhaka",1100,3,2,18000,Bashundhara,247
1681,"Block D, Section 12, Mirpur, Dhaka",650,2,2,13000,Mirpur,194
1682,"Sector 1, Uttara, Dhaka",1235,3,3,35000,Uttara,589
1683,"Sector 1, Uttara, Dhaka",1235,3,3,35000,Uttara,589
1684,"Dhanmondi, Dhaka",2700,4,3,75000,Dhanmondi,296
1685,"Sector 11, Uttara, Dhaka",1000,2,2,19500,Uttara,591
1686,"Shantinagar, Dhaka",1721,3,4,40000,Shantinagar,619
1687,"Banani, Dhaka",1375,3,3,60000,Banani,54
1688,"Sector 11, Uttara, Dhaka",1750,3,4,26000,Uttara,591
1689,"Gulshan 2, Gulshan, Dhaka",2950,3,4,120000,Gulshan,346
1690,"Block G, Bashundhara R-A, Dhaka",800,2,2,19000,Bashundhara,230
1691,"Sector 4, Uttara, Dhaka",3144,4,5,80000,Uttara,601
1692,"Namapara, Khilkhet, Dhaka",950,2,2,13000,Khilkhet,476
1693,"Gulshan 2, Gulshan, Dhaka",1600,2,2,60000,Gulshan,346
1694,"Pirerbag, Mirpur, Dhaka",1250,3,3,15000,Mirpur,528
1695,"Block H, Bashundhara R-A, Dhaka",1500,3,3,45000,Bashundhara,238
1696,"Faydabad, Dakshin Khan, Dhaka",400,2,1,6300,Dakshin Khan,329
1697,"Sector 1, Uttara, Dhaka",1235,3,3,35000,Uttara,589
1698,"Block B, Bashundhara R-A, Dhaka",2100,3,3,40000,Bashundhara,107
1699,"Section 2, Mirpur, Dhaka",1180,3,3,20000,Mirpur,581
1700,"Block G, South Banasree Project, Banasree, Dhaka",1150,3,3,15000,Banasree,234
1701,"Nikunja 2, Nikunja, Dhaka",1500,3,3,35000,Nikunja,491
1702,"Middle Badda, Badda, Dhaka",1200,3,3,22000,Badda,440
1703,"Faydabad, Dakshin Khan, Dhaka",700,2,2,11000,Dakshin Khan,329
1704,"Sector 5, Uttara, Dhaka",950,2,2,23000,Uttara,602
1705,"Sector 11, Uttara, Dhaka",1000,2,2,22000,Uttara,591
1706,"Sector 10, Uttara, Dhaka",1870,3,4,40000,Uttara,590
1707,"Sector 11, Uttara, Dhaka",2600,4,4,45000,Uttara,591
1708,"Jatra Bari, Dhaka",750,2,2,12000,Jatra Bari,366
1709,"Mirpur, Dhaka",1230,3,3,18000,Mirpur,451
1710,"Madhya Ajampur, Dakshin Khan, Dhaka",800,2,2,12000,Dakshin Khan,421
1711,"Sector 10, Uttara, Dhaka",1480,3,4,17000,Uttara,590
1712,"Block C, Bashundhara R-A, Dhaka",1250,3,3,32000,Bashundhara,141
1713,"Block I, Bashundhara R-A, Dhaka",750,2,2,18000,Bashundhara,244
1714,"Block L, Eastern Housing, Pallabi, Mirpur, Dhaka",300,1,1,5500,Mirpur,261
1715,"Pallabi Extension, Pallabi, Mirpur, Dhaka",1050,3,2,17000,Mirpur,523
1716,"Block F, Bashundhara R-A, Dhaka",1500,3,3,25000,Bashundhara,220
1717,"Block L, Bashundhara R-A, Dhaka",2800,3,5,100000,Bashundhara,260
1718,"Sector 3, Uttara, Dhaka",3000,3,3,60000,Uttara,600
1719,"Block F, Bashundhara R-A, Dhaka",2400,3,4,57000,Bashundhara,220
1720,"Sector 12, Uttara, Dhaka",1700,3,4,30000,Uttara,592
1721,"PC Culture Housing, Mohammadpur, Dhaka",1460,3,3,20000,Mohammadpur,519
1722,"Block C, Section 12, Mirpur, Dhaka",800,2,1,19000,Mirpur,161
1723,"Pirerbag, Mirpur, Dhaka",1250,3,3,15000,Mirpur,528
1724,"Sector 10, Uttara, Dhaka",1500,3,4,25000,Uttara,590
1725,"Shantibag, Malibagh, Dhaka",1052,3,3,22500,Malibagh,618
1726,"Sector 9, Uttara, Dhaka",850,2,2,22000,Uttara,605
1727,"Sector 9, Uttara, Dhaka",900,2,2,20000,Uttara,605
1728,"Block C, Bashundhara R-A, Dhaka",2350,4,5,43000,Bashundhara,141
1729,"Nikunja 2, Nikunja, Dhaka",1600,3,3,50000,Nikunja,491
1730,"Block J, Banasree, Dhaka",1700,4,4,26500,Banasree,245
1731,"Shegunbagicha, Dhaka",1800,4,4,45000,Shegunbagicha,622
1732,"Block F, Bashundhara R-A, Dhaka",1600,3,3,50000,Bashundhara,220
1733,"Sector 9, Uttara, Dhaka",1710,3,3,30000,Uttara,605
1734,"Sector 3, Uttara, Dhaka",1500,3,3,35000,Uttara,600
1735,"Sector 10, Uttara, Dhaka",1400,3,3,27000,Uttara,590
1736,"Baridhara, Dhaka",3850,3,3,350000,Baridhara,59
1737,"Block C, Bashundhara R-A, Dhaka",1594,3,4,30500,Bashundhara,141
1738,"Block J, South Banasree Project, Banasree, Dhaka",1250,3,2,16000,Banasree,251
1739,"PC Culture Housing, Mohammadpur, Dhaka",830,2,2,15000,Mohammadpur,519
1740,"Banani, Dhaka",1800,3,4,55000,Banani,54
1741,"Block D, Bashundhara R-A, Dhaka",2400,3,3,55000,Bashundhara,173
1742,"Block I, Bashundhara R-A, Dhaka",2250,4,4,35000,Bashundhara,244
1743,"Sector 10, Uttara, Dhaka",1500,3,4,22000,Uttara,590
1744,"Sector 12, Uttara, Dhaka",1550,3,4,52000,Uttara,592
1745,"Block G, Bashundhara R-A, Dhaka",1800,3,4,30000,Bashundhara,230
1746,"Block F, Bashundhara R-A, Dhaka",2400,4,5,70000,Bashundhara,220
1747,"Block A, Bashundhara R-A, Dhaka",2575,4,5,85000,Bashundhara,73
1748,"Block A, Bashundhara R-A, Dhaka",1594,2,2,40500,Bashundhara,73
1749,"Baridhara, Dhaka",2100,3,3,60000,Baridhara,59
1750,"Old Eskaton, Eskaton, Dhaka",2250,3,4,50000,Eskaton,517
1751,"Cantonment, Dhaka",1350,3,4,35000,Cantonment,280
1752,"Sector 1, Uttara, Dhaka",1235,3,3,35000,Uttara,589
1753,"West Nakhalpara, Tejgaon, Dhaka",700,2,1,20000,Tejgaon,719
1754,"Sector 1, Uttara, Dhaka",1650,3,4,70000,Uttara,589
1755,"West Nakhalpara, Tejgaon, Dhaka",800,2,2,18000,Tejgaon,719
1756,"Satarkul, Uttar Badda, Badda, Dhaka",1000,3,3,16180,Satarkul,571
1757,"Gulshan 2, Gulshan, Dhaka",2550,3,3,140000,Gulshan,346
1758,"Block J, Bashundhara R-A, Dhaka",1100,3,2,18000,Bashundhara,247
1759,"Banani DOHS, Dhaka",3500,4,4,200000,Banani,53
1760,"Banani, Dhaka",1300,3,3,30000,Banani,54
1761,"Sector 14, Uttara, Dhaka",1900,3,3,45000,Uttara,594
1762,"Gulshan 2, Gulshan, Dhaka",2500,4,4,80000,Gulshan,346
1763,"Sector 5, Uttara, Dhaka",950,2,2,26000,Uttara,602
1764,"Mohakhali, Dhaka",800,3,2,23000,Mohakhali,457
1765,"Block F, Bashundhara R-A, Dhaka",1500,3,3,25000,Bashundhara,220
1766,"Uttar Badda, Badda, Dhaka",900,2,3,18000,Badda,691
1767,"Sector 1, Uttara, Dhaka",1235,3,3,35000,Uttara,589
1768,"Sector 10, Uttara, Dhaka",1900,3,3,35000,Uttara,590
1769,"Banani, Dhaka",2600,3,5,120000,Banani,54
1770,"Kazirgaon, Jatra Bari, Dhaka",1160,3,3,14000,Jatra Bari,397
1771,"Gulshan 2, Gulshan, Dhaka",4100,3,4,320000,Gulshan,346
1772,"Sector 4, Uttara, Dhaka",1500,3,4,35000,Uttara,601
1773,"Avenue 5, Block C, Section 11, Mirpur, Dhaka",650,2,2,11000,Mirpur,40
1774,"Block D, Mansurabad Housing Society, Adabor, Dhaka",1470,3,3,25000,Adabor,185
1775,"Shantibag, Malibagh, Dhaka",1200,3,3,30000,Malibagh,618
1776,"Block G, Bashundhara R-A, Dhaka",1250,3,3,37500,Bashundhara,230
1777,"Block C, Bashundhara R-A, Dhaka",1975,3,4,40000,Bashundhara,141
1778,"Block H, Bashundhara R-A, Dhaka",1500,3,3,20000,Bashundhara,238
1779,"Banani, Dhaka",1790,3,4,60000,Banani,54
1780,"West Shewrapara, Mirpur, Dhaka",1050,3,3,16000,Mirpur,724
1781,"Gulshan 2, Gulshan, Dhaka",2000,3,3,85000,Gulshan,346
1782,"Manikdi, Cantonment, Dhaka",850,2,2,11500,Cantonment,428
1783,"Mohammadpur, Dhaka",2400,3,4,45000,Mohammadpur,461
1784,"Shiddheswari, Dhaka",2700,4,4,70000,Shiddheswari,626
1785,"Sector 10, Uttara, Dhaka",2100,3,4,35000,Uttara,590
1786,"Banani, Dhaka",2000,3,4,85000,Banani,54
1787,"Sector 10, Uttara, Dhaka",1900,4,4,28000,Uttara,590
1788,"Ullan, Rampura, Dhaka",1265,3,3,18000,Rampura,689
1789,"Sector 12, Uttara, Dhaka",1650,3,5,29000,Uttara,592
1790,"Gulshan 2, Gulshan, Dhaka",2200,3,3,65000,Gulshan,346
1791,"Gulshan 2, Gulshan, Dhaka",2900,4,4,100000,Gulshan,346
1792,"Hatirpool, Dhaka",1250,3,3,32000,Hatirpool,349
1793,"Block A, Bashundhara R-A, Dhaka",2100,3,3,45000,Bashundhara,73
1794,"Shantibag, Malibagh, Dhaka",1150,3,3,25500,Malibagh,618
1795,"Shantibag, Malibagh, Dhaka",1080,3,3,24500,Malibagh,618
1796,"Mohammadia Housing Society, Mohammadpur, Dhaka",750,2,2,15000,Mohammadpur,460
1797,"Block D, Bashundhara R-A, Dhaka",1776,3,4,30000,Bashundhara,173
1798,"Mohakhali, Dhaka",1000,2,2,19000,Mohakhali,457
1799,"Block I, Bashundhara R-A, Dhaka",1150,3,3,20000,Bashundhara,244
1800,"Block J, Bashundhara R-A, Dhaka",2200,3,4,29000,Bashundhara,247
1801,"Baridhara, Dhaka",2300,3,3,75000,Baridhara,59
1802,"Dhanmondi, Dhaka",3000,3,4,115000,Dhanmondi,296
1803,"Dhanmondi, Dhaka",3500,3,4,115000,Dhanmondi,296
1804,"Merul Badda, Badda, Dhaka",1400,3,3,20000,Badda,439
1805,"Merul Badda, Badda, Dhaka",1600,3,3,20000,Badda,439
1806,"Hatirpool, Dhaka",1650,3,4,33000,Hatirpool,349
1807,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",550,1,1,11000,Badda,641
1808,"Mohammadpur, Dhaka",720,2,2,15000,Mohammadpur,461
1809,"Avenue 6, Mirpur DOHS, Mirpur, Dhaka",2300,4,4,40000,Mirpur,42
1810,"Block A, Bashundhara R-A, Dhaka",2400,4,5,50000,Bashundhara,73
1811,"Pirerbag, Mirpur, Dhaka",900,3,2,14000,Mirpur,528
1812,"Jigatola, Hazaribag, Dhaka",1250,3,3,28000,Hazaribag,370
1813,"Dhanmondi, Dhaka",1200,3,3,28000,Dhanmondi,296
1814,"Block E, Bashundhara R-A, Dhaka",2500,4,5,79000,Bashundhara,204
1815,"Block F, Bashundhara R-A, Dhaka",1650,3,4,30000,Bashundhara,220
1816,"Shantibag, Malibagh, Dhaka",1080,3,3,24500,Malibagh,618
1817,"Eskaton, Dhaka",2600,3,4,50000,Eskaton,325
1818,"Sector 13, Uttara, Dhaka",800,2,3,16000,Uttara,593
1819,"Block E, Section 12, Mirpur, Dhaka",500,2,1,8000,Mirpur,212
1820,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",720,2,2,16000,Badda,641
1821,"Malibagh, Dhaka",1072,3,2,20000,Malibagh,427
1822,"Sector 3, Uttara, Dhaka",1800,3,3,45000,Uttara,600
1823,"Block C, Bashundhara R-A, Dhaka",2500,4,4,55000,Bashundhara,141
1824,"Sector 10, Uttara, Dhaka",1600,3,3,24000,Uttara,590
1825,"Block A, Bashundhara R-A, Dhaka",2200,4,5,50000,Bashundhara,73
1826,"Block C, Section 12, Mirpur, Dhaka",1250,3,3,20000,Mirpur,161
1827,"Block C, Section 12, Mirpur, Dhaka",1250,3,3,20000,Mirpur,161
1828,"Uttar Badda, Badda, Dhaka",1765,3,3,20000,Badda,691
1829,"Block D, Mohanagar Housing, West Rampura, Rampura, Dhaka",1800,2,3,80000,Rampura,187
1830,"Majed Sardar Road, Bangshal, Dhaka",500,2,1,11000,Bangshal,424
1831,"Block B, Dolipara, Uttara, Dhaka",700,2,1,10000,Uttara,115
1832,"PC Culture Housing, Mohammadpur, Dhaka",1200,3,3,25000,Mohammadpur,519
1833,"Sector 10, Uttara, Dhaka",1600,3,3,25000,Uttara,590
1834,"Block F, Bashundhara R-A, Dhaka",2000,3,4,32000,Bashundhara,220
1835,"Gulshan 2, Gulshan, Dhaka",2700,4,4,90000,Gulshan,346
1836,"Block C, Bashundhara R-A, Dhaka",1200,3,2,18000,Bashundhara,141
1837,"Uttar Badda, Badda, Dhaka",1765,3,3,20000,Badda,691
1838,"Block H, Bashundhara R-A, Dhaka",1150,3,3,19000,Bashundhara,238
1839,"Block D, Bashundhara R-A, Dhaka",1950,3,4,32000,Bashundhara,173
1840,"West Shewrapara, Mirpur, Dhaka",1200,3,3,22000,Mirpur,724
1841,"Sector 1, Uttara, Dhaka",1235,3,3,35000,Uttara,589
1842,"Sector 1, Uttara, Dhaka",1235,3,3,35000,Uttara,589
1843,"Block F, Bashundhara R-A, Dhaka",1250,2,2,18500,Bashundhara,220
1844,"Block C, Bashundhara R-A, Dhaka",2500,4,5,37000,Bashundhara,141
1845,"Block I, Bashundhara R-A, Dhaka",1450,3,3,27000,Bashundhara,244
1846,"Block B, Bashundhara R-A, Dhaka",3000,4,5,60000,Bashundhara,107
1847,"Gulshan 2, Gulshan, Dhaka",2800,4,4,85000,Gulshan,346
1848,"Malibagh Chowdhury Para, Malibagh, Dhaka",1400,3,3,22000,Malibagh,426
1849,"Sector 13, Uttara, Dhaka",2600,3,4,70000,Uttara,593
1850,"East Merul Badda, Merul Badda, Badda, Dhaka",900,2,2,15000,Badda,314
1851,"Shantinagar, Dhaka",1650,3,3,27000,Shantinagar,619
1852,"Block A, Sat Masjid Housing, Mohammadpur, Dhaka",900,2,3,16000,Mohammadpur,94
1853,"Block B, Bashundhara R-A, Dhaka",1620,3,4,30000,Bashundhara,107
1854,"Sector 13, Uttara, Dhaka",700,2,2,17000,Uttara,593
1855,"Block D, Bashundhara R-A, Dhaka",1350,3,3,20000,Bashundhara,173
1856,"Sector 7, Uttara, Dhaka",2000,3,3,40000,Uttara,604
1857,"South Badda, Badda, Dhaka",800,2,2,18000,Badda,639
1858,"Block I, Bashundhara R-A, Dhaka",1250,3,3,25000,Bashundhara,244
1859,"Banani, Dhaka",2223,3,4,80000,Banani,54
1860,"Sector 6, Uttara, Dhaka",2000,3,4,50000,Uttara,603
1861,"Block D, Bashundhara R-A, Dhaka",1435,3,3,22000,Bashundhara,173
1862,"Block E, Bashundhara R-A, Dhaka",1400,3,3,25000,Bashundhara,204
1863,"Block A, Nobodoy Housing Society, Mohammadpur, Dhaka",1100,3,3,18000,Mohammadpur,90
1864,"Block F, Bashundhara R-A, Dhaka",1460,3,3,30000,Bashundhara,220
1865,"Banani, Dhaka",2200,3,4,110000,Banani,54
1866,"Middle Badda, Badda, Dhaka",720,2,2,14000,Badda,440
1867,"West Shewrapara, Mirpur, Dhaka",850,2,2,11500,Mirpur,724
1868,"Sector 10, Uttara, Dhaka",1900,3,4,50000,Uttara,590
1869,"Gulshan 1, Gulshan, Dhaka",2250,3,3,55000,Gulshan,345
1870,"Sector 3, Uttara, Dhaka",1850,3,3,45000,Uttara,600
1871,"Sector 10, Uttara, Dhaka",1550,3,3,18000,Uttara,590
1872,"Block J, Bashundhara R-A, Dhaka",1100,3,3,18000,Bashundhara,247
1873,"Sector 4, Uttara, Dhaka",1300,3,3,30000,Uttara,601
1874,"Baridhara, Dhaka",2300,3,3,75000,Baridhara,59
1875,"Baridhara, Dhaka",2300,3,3,75000,Baridhara,59
1876,"Baridhara, Dhaka",2300,3,3,75000,Baridhara,59
1877,"Sector 12, Uttara, Dhaka",1650,3,4,52000,Uttara,592
1878,"Gulshan 1, Gulshan, Dhaka",2400,3,3,70000,Gulshan,345
1879,"Block A, Section 10, Mirpur, Dhaka",1725,4,3,30000,Mirpur,97
1880,"Road No 17, Sector 12, Uttara, Dhaka",1535,3,3,30000,Uttara,554
1881,"Sector 10, Uttara, Dhaka",1900,3,4,40000,Uttara,590
1882,"Block B, Section 12, Mirpur, Dhaka",1298,3,3,30000,Mirpur,132
1883,"Sector 3, Uttara, Dhaka",1700,3,3,27000,Uttara,600
1884,"Kathalbagan, Dhaka",1100,3,2,23000,Kathalbagan,393
1885,"Dhanmondi, Dhaka",650,2,2,20000,Dhanmondi,296
1886,"Sector 6, Uttara, Dhaka",2000,3,4,40000,Uttara,603
1887,"Malibagh Chowdhury Para, Malibagh, Dhaka",1400,3,3,24000,Malibagh,426
1888,"Malibagh Chowdhury Para, Malibagh, Dhaka",1450,3,3,25000,Malibagh,426
1889,"Block D, Eastern Housing, Pallabi, Mirpur, Dhaka",800,2,2,10500,Mirpur,180
1890,"West Shewrapara, Mirpur, Dhaka",965,3,2,12000,Mirpur,724
1891,"Section 1, Mirpur, Dhaka",1100,3,3,15000,Mirpur,575
1892,"Wari, Sutrapur, Dhaka",2600,4,5,50000,Sutrapur,703
1893,"Maghbazar, Dhaka",1790,3,4,40000,Maghbazar,422
1894,"Rajarbagh, Motijheel, Dhaka",1550,3,3,35000,Motijheel,540
1895,"Sector 3, Uttara, Dhaka",2000,4,3,30000,Uttara,600
1896,"Block G, Bashundhara R-A, Dhaka",1450,3,3,27000,Bashundhara,230
1897,"Sector 10, Uttara, Dhaka",1200,3,3,20000,Uttara,590
1898,"Section 1, Mirpur, Dhaka",1400,3,3,20000,Mirpur,575
1899,"Block D, Eastern Housing, Pallabi, Mirpur, Dhaka",800,2,2,11000,Mirpur,180
1900,"Block D, Eastern Housing, Pallabi, Mirpur, Dhaka",800,2,2,11000,Mirpur,180
1901,"Khilkhet, Dhaka",1050,3,2,15000,Khilkhet,403
1902,"Sector 7, Uttara, Dhaka",1700,3,3,30000,Uttara,604
1903,"Badda, Dhaka",600,2,2,13500,Badda,47
1904,"Banani, Dhaka",2260,3,4,70000,Banani,54
1905,"Senpara Parbata, Section 10, Mirpur, Dhaka",950,3,2,15000,Mirpur,606
1906,"Block C, Dhaka Uddan, Mohammadpur, Dhaka",600,2,1,8500,Mohammadpur,148
1907,"Gulshan 1, Gulshan, Dhaka",3200,4,3,110000,Gulshan,345
1908,"Block F, Bashundhara R-A, Dhaka",1750,3,3,35000,Bashundhara,220
1909,"Sector 6, Uttara, Dhaka",1050,3,3,35000,Uttara,603
1910,"Block G, Bashundhara R-A, Dhaka",2000,3,4,30000,Bashundhara,230
1911,"Sector 1, Uttara, Dhaka",1876,3,4,50000,Uttara,589
